fid,id,row_index,col_index,NUMPOINTS
19926,19926,149,103,0
19927,19927,150,103,0
19928,19928,151,103,0
19929,19929,152,103,0
19930,19930,153,103,0
19931,19931,154,103,0
19932,19932,155,103,0
19933,19933,156,103,0
19934,19934,157,103,0
19935,19935,158,103,0
19936,19936,159,103,0
19937,19937,160,103,0
19938,19938,161,103,0
19939,19939,162,103,0
19940,19940,163,103,0
19941,19941,164,103,0
19942,19942,165,103,0
19943,19943,166,103,0
19944,19944,167,103,0
19945,19945,168,103,0
19946,19946,169,103,0
19947,19947,170,103,0
19948,19948,171,103,0
19949,19949,172,103,0
19950,19950,173,103,0
19951,19951,174,103,0
19952,19952,175,103,0
19953,19953,176,103,0
19954,19954,177,103,0
19955,19955,178,103,0
19956,19956,179,103,0
19957,19957,180,103,0
19958,19958,181,103,0
19959,19959,182,103,0
19960,19960,183,103,0
19961,19961,184,103,0
19962,19962,185,103,0
19963,19963,186,103,0
19964,19964,187,103,0
19965,19965,188,103,0
19966,19966,189,103,0
19967,19967,190,103,0
19968,19968,191,103,0
19969,19969,0,104,0
19970,19970,1,104,0
19971,19971,2,104,0
19972,19972,3,104,0
19973,19973,4,104,0
19974,19974,5,104,0
19975,19975,6,104,0
19976,19976,7,104,0
19977,19977,8,104,0
19978,19978,9,104,0
19979,19979,10,104,0
19980,19980,11,104,0
19981,19981,12,104,0
19982,19982,13,104,0
19983,19983,14,104,0
19984,19984,15,104,0
19985,19985,16,104,0
19986,19986,17,104,0
19987,19987,18,104,0
19988,19988,19,104,0
19989,19989,20,104,0
19990,19990,21,104,0
19991,19991,22,104,0
19992,19992,23,104,0
19993,19993,24,104,0
19994,19994,25,104,0
19995,19995,26,104,0
19996,19996,27,104,0
19997,19997,28,104,0
19998,19998,29,104,0
19999,19999,30,104,5
20000,20000,31,104,0
20001,20001,32,104,0
20002,20002,33,104,0
20003,20003,34,104,0
20004,20004,35,104,0
20005,20005,36,104,0
20006,20006,37,104,0
20007,20007,38,104,0
20008,20008,39,104,0
20009,20009,40,104,0
20010,20010,41,104,1
20011,20011,42,104,0
20012,20012,43,104,0
20013,20013,44,104,0
20014,20014,45,104,0
20015,20015,46,104,3
20016,20016,47,104,0
20017,20017,48,104,1
20018,20018,49,104,0
20019,20019,50,104,0
20020,20020,51,104,0
20021,20021,52,104,0
20022,20022,53,104,0
20023,20023,54,104,5
20024,20024,55,104,0
20025,20025,56,104,0
20026,20026,57,104,0
20027,20027,58,104,0
20028,20028,59,104,0
20029,20029,60,104,0
20030,20030,61,104,0
20031,20031,62,104,0
20032,20032,63,104,0
20033,20033,64,104,0
20034,20034,65,104,0
20035,20035,66,104,0
20036,20036,67,104,0
20037,20037,68,104,0
20038,20038,69,104,0
20039,20039,70,104,0
20040,20040,71,104,0
20041,20041,72,104,0
20042,20042,73,104,0
20043,20043,74,104,0
20044,20044,75,104,0
20045,20045,76,104,0
20046,20046,77,104,0
20047,20047,78,104,0
20048,20048,79,104,0
20049,20049,80,104,0
20050,20050,81,104,0
20051,20051,82,104,0
20052,20052,83,104,1
20053,20053,84,104,0
20054,20054,85,104,0
20055,20055,86,104,0
20056,20056,87,104,0
20057,20057,88,104,0
20058,20058,89,104,0
20059,20059,90,104,1
20060,20060,91,104,0
20061,20061,92,104,0
20062,20062,93,104,1
20063,20063,94,104,0
20064,20064,95,104,0
20065,20065,96,104,0
20066,20066,97,104,0
20067,20067,98,104,0
20068,20068,99,104,0
20069,20069,100,104,0
20070,20070,101,104,0
20071,20071,102,104,0
20072,20072,103,104,0
20073,20073,104,104,0
20074,20074,105,104,0
20075,20075,106,104,0
20076,20076,107,104,0
20077,20077,108,104,0
20078,20078,109,104,0
20079,20079,110,104,0
20080,20080,111,104,0
20081,20081,112,104,0
20082,20082,113,104,0
20083,20083,114,104,0
20084,20084,115,104,0
20085,20085,116,104,0
20086,20086,117,104,0
20087,20087,118,104,0
20088,20088,119,104,1
20089,20089,120,104,1
20090,20090,121,104,0
20091,20091,122,104,0
20092,20092,123,104,0
20093,20093,124,104,0
20094,20094,125,104,0
20095,20095,126,104,0
20096,20096,127,104,0
20097,20097,128,104,0
20098,20098,129,104,0
20099,20099,130,104,0
20100,20100,131,104,0
20101,20101,132,104,0
20102,20102,133,104,0
20103,20103,134,104,0
20104,20104,135,104,0
20105,20105,136,104,0
20106,20106,137,104,0
20107,20107,138,104,0
20108,20108,139,104,0
20109,20109,140,104,0
20110,20110,141,104,0
20111,20111,142,104,0
20112,20112,143,104,0
20113,20113,144,104,0
20114,20114,145,104,0
20115,20115,146,104,0
20116,20116,147,104,0
20117,20117,148,104,0
20118,20118,149,104,0
20119,20119,150,104,0
20120,20120,151,104,0
20121,20121,152,104,0
20122,20122,153,104,0
20123,20123,154,104,0
20124,20124,155,104,0
20125,20125,156,104,0
20126,20126,157,104,0
20127,20127,158,104,0
20128,20128,159,104,0
20129,20129,160,104,0
20130,20130,161,104,0
20131,20131,162,104,0
20132,20132,163,104,0
20133,20133,164,104,0
20134,20134,165,104,0
20135,20135,166,104,0
20136,20136,167,104,0
20137,20137,168,104,0
20138,20138,169,104,0
20139,20139,170,104,0
20140,20140,171,104,0
20141,20141,172,104,0
20142,20142,173,104,0
20143,20143,174,104,0
20144,20144,175,104,0
20145,20145,176,104,0
20146,20146,177,104,0
20147,20147,178,104,0
20148,20148,179,104,0
20149,20149,180,104,0
20150,20150,181,104,0
20151,20151,182,104,0
20152,20152,183,104,0
20153,20153,184,104,0
20154,20154,185,104,0
20155,20155,186,104,0
20156,20156,187,104,0
20157,20157,188,104,0
20158,20158,189,104,0
20159,20159,190,104,0
20160,20160,191,104,0
20161,20161,0,105,0
20162,20162,1,105,0
20163,20163,2,105,0
20164,20164,3,105,0
20165,20165,4,105,0
20166,20166,5,105,0
20167,20167,6,105,0
20168,20168,7,105,0
20169,20169,8,105,0
20170,20170,9,105,0
20171,20171,10,105,0
20172,20172,11,105,0
20173,20173,12,105,0
20174,20174,13,105,0
20175,20175,14,105,0
20176,20176,15,105,0
20177,20177,16,105,0
20178,20178,17,105,0
20179,20179,18,105,0
20180,20180,19,105,0
20181,20181,20,105,0
20182,20182,21,105,0
20183,20183,22,105,0
20184,20184,23,105,0
20185,20185,24,105,0
20186,20186,25,105,0
20187,20187,26,105,0
20188,20188,27,105,0
20189,20189,28,105,1
20190,20190,29,105,0
20191,20191,30,105,0
20192,20192,31,105,2
20193,20193,32,105,0
20194,20194,33,105,0
20195,20195,34,105,0
20196,20196,35,105,0
20197,20197,36,105,0
20198,20198,37,105,0
20199,20199,38,105,0
20200,20200,39,105,0
20201,20201,40,105,2
20202,20202,41,105,0
20203,20203,42,105,0
20204,20204,43,105,0
20205,20205,44,105,0
20206,20206,45,105,0
20207,20207,46,105,1
20208,20208,47,105,0
20209,20209,48,105,1
20210,20210,49,105,0
20211,20211,50,105,0
20212,20212,51,105,0
20213,20213,52,105,0
20214,20214,53,105,0
20215,20215,54,105,5
20216,20216,55,105,0
20217,20217,56,105,0
20218,20218,57,105,0
20219,20219,58,105,0
20220,20220,59,105,0
20221,20221,60,105,0
20222,20222,61,105,0
20223,20223,62,105,0
20224,20224,63,105,0
20225,20225,64,105,0
20226,20226,65,105,0
20227,20227,66,105,0
20228,20228,67,105,0
20229,20229,68,105,0
20230,20230,69,105,1
20231,20231,70,105,0
20232,20232,71,105,1
20233,20233,72,105,0
20234,20234,73,105,0
20235,20235,74,105,0
20236,20236,75,105,0
20237,20237,76,105,0
20238,20238,77,105,0
20239,20239,78,105,0
20240,20240,79,105,0
20241,20241,80,105,0
20242,20242,81,105,0
20243,20243,82,105,0
20244,20244,83,105,0
20245,20245,84,105,0
20246,20246,85,105,0
20247,20247,86,105,0
20248,20248,87,105,0
20249,20249,88,105,0
20250,20250,89,105,0
20251,20251,90,105,3
20252,20252,91,105,0
20253,20253,92,105,0
20254,20254,93,105,0
20255,20255,94,105,0
20256,20256,95,105,0
20257,20257,96,105,0
20258,20258,97,105,0
20259,20259,98,105,0
20260,20260,99,105,0
20261,20261,100,105,0
20262,20262,101,105,0
20263,20263,102,105,0
20264,20264,103,105,0
20265,20265,104,105,0
20266,20266,105,105,0
20267,20267,106,105,0
20268,20268,107,105,0
20269,20269,108,105,0
20270,20270,109,105,0
20271,20271,110,105,0
20272,20272,111,105,0
20273,20273,112,105,0
20274,20274,113,105,0
20275,20275,114,105,0
20276,20276,115,105,0
20277,20277,116,105,0
20278,20278,117,105,0
20279,20279,118,105,0
20280,20280,119,105,2
20281,20281,120,105,3
20282,20282,121,105,0
20283,20283,122,105,0
20284,20284,123,105,0
20285,20285,124,105,0
20286,20286,125,105,0
20287,20287,126,105,0
20288,20288,127,105,0
20289,20289,128,105,0
20290,20290,129,105,0
20291,20291,130,105,0
20292,20292,131,105,0
20293,20293,132,105,0
20294,20294,133,105,0
20295,20295,134,105,0
20296,20296,135,105,0
20297,20297,136,105,0
20298,20298,137,105,0
20299,20299,138,105,0
20300,20300,139,105,0
20301,20301,140,105,0
20302,20302,141,105,0
20303,20303,142,105,1
20304,20304,143,105,0
20305,20305,144,105,0
20306,20306,145,105,0
20307,20307,146,105,0
20308,20308,147,105,0
20309,20309,148,105,0
20310,20310,149,105,0
20311,20311,150,105,0
20312,20312,151,105,0
20313,20313,152,105,0
20314,20314,153,105,0
20315,20315,154,105,0
20316,20316,155,105,0
20317,20317,156,105,0
20318,20318,157,105,0
20319,20319,158,105,0
20320,20320,159,105,0
20321,20321,160,105,0
20322,20322,161,105,0
20323,20323,162,105,0
20324,20324,163,105,0
20325,20325,164,105,0
20326,20326,165,105,0
20327,20327,166,105,0
20328,20328,167,105,0
20329,20329,168,105,0
20330,20330,169,105,0
20331,20331,170,105,0
20332,20332,171,105,0
20333,20333,172,105,0
20334,20334,173,105,0
20335,20335,174,105,0
20336,20336,175,105,0
20337,20337,176,105,0
20338,20338,177,105,0
20339,20339,178,105,0
20340,20340,179,105,0
20341,20341,180,105,0
20342,20342,181,105,0
20343,20343,182,105,0
20344,20344,183,105,0
20345,20345,184,105,0
20346,20346,185,105,0
20347,20347,186,105,0
20348,20348,187,105,0
20349,20349,188,105,0
20350,20350,189,105,0
20351,20351,190,105,0
20352,20352,191,105,0
20353,20353,0,106,0
20354,20354,1,106,0
20355,20355,2,106,0
20356,20356,3,106,0
20357,20357,4,106,0
20358,20358,5,106,0
20359,20359,6,106,0
20360,20360,7,106,0
20361,20361,8,106,0
20362,20362,9,106,0
20363,20363,10,106,0
20364,20364,11,106,0
20365,20365,12,106,0
20366,20366,13,106,0
20367,20367,14,106,0
20368,20368,15,106,0
20369,20369,16,106,0
20370,20370,17,106,0
20371,20371,18,106,0
20372,20372,19,106,0
20373,20373,20,106,0
20374,20374,21,106,0
20375,20375,22,106,0
20376,20376,23,106,0
20377,20377,24,106,0
20378,20378,25,106,0
20379,20379,26,106,0
20380,20380,27,106,0
20381,20381,28,106,5
20382,20382,29,106,0
20383,20383,30,106,0
20384,20384,31,106,0
20385,20385,32,106,5
20386,20386,33,106,0
20387,20387,34,106,0
20388,20388,35,106,0
20389,20389,36,106,0
20390,20390,37,106,0
20391,20391,38,106,0
20392,20392,39,106,0
20393,20393,40,106,0
20394,20394,41,106,1
20395,20395,42,106,0
20396,20396,43,106,0
20397,20397,44,106,0
20398,20398,45,106,0
20399,20399,46,106,0
20400,20400,47,106,0
20401,20401,48,106,1
20402,20402,49,106,0
20403,20403,50,106,0
20404,20404,51,106,0
20405,20405,52,106,0
20406,20406,53,106,0
20407,20407,54,106,1
20408,20408,55,106,0
20409,20409,56,106,0
20410,20410,57,106,0
20411,20411,58,106,0
20412,20412,59,106,0
20413,20413,60,106,0
20414,20414,61,106,0
20415,20415,62,106,0
20416,20416,63,106,0
20417,20417,64,106,0
20418,20418,65,106,0
20419,20419,66,106,0
20420,20420,67,106,0
20421,20421,68,106,0
20422,20422,69,106,0
20423,20423,70,106,0
20424,20424,71,106,1
20425,20425,72,106,2
20426,20426,73,106,0
20427,20427,74,106,0
20428,20428,75,106,0
20429,20429,76,106,0
20430,20430,77,106,0
20431,20431,78,106,0
20432,20432,79,106,2
20433,20433,80,106,1
20434,20434,81,106,1
20435,20435,82,106,0
20436,20436,83,106,0
20437,20437,84,106,0
20438,20438,85,106,0
20439,20439,86,106,1
20440,20440,87,106,1
20441,20441,88,106,0
20442,20442,89,106,0
20443,20443,90,106,1
20444,20444,91,106,1
20445,20445,92,106,0
20446,20446,93,106,0
20447,20447,94,106,1
20448,20448,95,106,1
20449,20449,96,106,0
20450,20450,97,106,0
20451,20451,98,106,0
20452,20452,99,106,0
20453,20453,100,106,0
20454,20454,101,106,0
20455,20455,102,106,0
20456,20456,103,106,0
20457,20457,104,106,0
20458,20458,105,106,0
20459,20459,106,106,0
20460,20460,107,106,0
20461,20461,108,106,0
20462,20462,109,106,0
20463,20463,110,106,0
20464,20464,111,106,0
20465,20465,112,106,0
20466,20466,113,106,0
20467,20467,114,106,0
20468,20468,115,106,0
20469,20469,116,106,0
20470,20470,117,106,0
20471,20471,118,106,0
20472,20472,119,106,0
20473,20473,120,106,1
20474,20474,121,106,0
20475,20475,122,106,0
20476,20476,123,106,0
20477,20477,124,106,0
20478,20478,125,106,0
20479,20479,126,106,0
20480,20480,127,106,0
20481,20481,128,106,0
20482,20482,129,106,0
20483,20483,130,106,0
20484,20484,131,106,0
20485,20485,132,106,0
20486,20486,133,106,0
20487,20487,134,106,0
20488,20488,135,106,0
20489,20489,136,106,0
20490,20490,137,106,0
20491,20491,138,106,0
20492,20492,139,106,0
20493,20493,140,106,0
20494,20494,141,106,0
20495,20495,142,106,0
20496,20496,143,106,0
20497,20497,144,106,0
20498,20498,145,106,0
20499,20499,146,106,0
20500,20500,147,106,0
20501,20501,148,106,0
20502,20502,149,106,0
20503,20503,150,106,0
20504,20504,151,106,0
20505,20505,152,106,0
20506,20506,153,106,0
20507,20507,154,106,0
20508,20508,155,106,0
20509,20509,156,106,0
20510,20510,157,106,0
20511,20511,158,106,0
20512,20512,159,106,0
20513,20513,160,106,0
20514,20514,161,106,0
20515,20515,162,106,0
20516,20516,163,106,0
20517,20517,164,106,0
20518,20518,165,106,0
20519,20519,166,106,0
20520,20520,167,106,0
20521,20521,168,106,0
20522,20522,169,106,0
20523,20523,170,106,0
20524,20524,171,106,0
20525,20525,172,106,0
20526,20526,173,106,0
20527,20527,174,106,0
20528,20528,175,106,0
20529,20529,176,106,0
20530,20530,177,106,0
20531,20531,178,106,0
20532,20532,179,106,0
20533,20533,180,106,0
20534,20534,181,106,0
20535,20535,182,106,0
20536,20536,183,106,0
20537,20537,184,106,0
20538,20538,185,106,0
20539,20539,186,106,0
20540,20540,187,106,0
20541,20541,188,106,0
20542,20542,189,106,0
20543,20543,190,106,0
20544,20544,191,106,0
20545,20545,0,107,0
20546,20546,1,107,0
20547,20547,2,107,0
20548,20548,3,107,0
20549,20549,4,107,0
20550,20550,5,107,0
20551,20551,6,107,0
20552,20552,7,107,0
20553,20553,8,107,0
20554,20554,9,107,0
20555,20555,10,107,0
20556,20556,11,107,0
20557,20557,12,107,0
20558,20558,13,107,0
20559,20559,14,107,0
20560,20560,15,107,0
20561,20561,16,107,0
20562,20562,17,107,0
20563,20563,18,107,0
20564,20564,19,107,0
20565,20565,20,107,0
20566,20566,21,107,0
20567,20567,22,107,0
20568,20568,23,107,0
20569,20569,24,107,0
20570,20570,25,107,0
20571,20571,26,107,0
20572,20572,27,107,0
20573,20573,28,107,4
20574,20574,29,107,0
20575,20575,30,107,0
20576,20576,31,107,0
20577,20577,32,107,4
20578,20578,33,107,0
20579,20579,34,107,0
20580,20580,35,107,0
20581,20581,36,107,0
20582,20582,37,107,0
20583,20583,38,107,0
20584,20584,39,107,0
20585,20585,40,107,0
20586,20586,41,107,2
20587,20587,42,107,4
20588,20588,43,107,0
20589,20589,44,107,0
20590,20590,45,107,0
20591,20591,46,107,4
20592,20592,47,107,0
20593,20593,48,107,3
20594,20594,49,107,0
20595,20595,50,107,0
20596,20596,51,107,0
20597,20597,52,107,0
20598,20598,53,107,0
20599,20599,54,107,2
20600,20600,55,107,0
20601,20601,56,107,0
20602,20602,57,107,0
20603,20603,58,107,0
20604,20604,59,107,0
20605,20605,60,107,0
20606,20606,61,107,0
20607,20607,62,107,0
20608,20608,63,107,0
20609,20609,64,107,0
20610,20610,65,107,0
20611,20611,66,107,0
20612,20612,67,107,0
20613,20613,68,107,0
20614,20614,69,107,1
20615,20615,70,107,0
20616,20616,71,107,0
20617,20617,72,107,1
20618,20618,73,107,0
20619,20619,74,107,0
20620,20620,75,107,0
20621,20621,76,107,0
20622,20622,77,107,0
20623,20623,78,107,0
20624,20624,79,107,0
20625,20625,80,107,0
20626,20626,81,107,1
20627,20627,82,107,0
20628,20628,83,107,0
20629,20629,84,107,0
20630,20630,85,107,0
20631,20631,86,107,0
20632,20632,87,107,0
20633,20633,88,107,0
20634,20634,89,107,0
20635,20635,90,107,0
20636,20636,91,107,0
20637,20637,92,107,0
20638,20638,93,107,0
20639,20639,94,107,0
20640,20640,95,107,0
20641,20641,96,107,0
20642,20642,97,107,0
20643,20643,98,107,0
20644,20644,99,107,0
20645,20645,100,107,0
20646,20646,101,107,0
20647,20647,102,107,0
20648,20648,103,107,0
20649,20649,104,107,0
20650,20650,105,107,0
20651,20651,106,107,0
20652,20652,107,107,0
20653,20653,108,107,0
20654,20654,109,107,0
20655,20655,110,107,0
20656,20656,111,107,0
20657,20657,112,107,0
20658,20658,113,107,0
20659,20659,114,107,0
20660,20660,115,107,0
20661,20661,116,107,0
20662,20662,117,107,0
20663,20663,118,107,0
20664,20664,119,107,1
20665,20665,120,107,1
20666,20666,121,107,0
20667,20667,122,107,0
20668,20668,123,107,0
20669,20669,124,107,0
20670,20670,125,107,0
20671,20671,126,107,0
20672,20672,127,107,0
20673,20673,128,107,0
20674,20674,129,107,0
20675,20675,130,107,0
20676,20676,131,107,0
20677,20677,132,107,0
20678,20678,133,107,0
20679,20679,134,107,0
20680,20680,135,107,0
20681,20681,136,107,0
20682,20682,137,107,0
20683,20683,138,107,0
20684,20684,139,107,0
20685,20685,140,107,0
20686,20686,141,107,0
20687,20687,142,107,0
20688,20688,143,107,0
20689,20689,144,107,0
20690,20690,145,107,0
20691,20691,146,107,0
20692,20692,147,107,0
20693,20693,148,107,0
20694,20694,149,107,0
20695,20695,150,107,0
20696,20696,151,107,0
20697,20697,152,107,0
20698,20698,153,107,0
20699,20699,154,107,0
20700,20700,155,107,0
20701,20701,156,107,0
20702,20702,157,107,0
20703,20703,158,107,0
20704,20704,159,107,0
20705,20705,160,107,0
20706,20706,161,107,0
20707,20707,162,107,0
20708,20708,163,107,0
20709,20709,164,107,0
20710,20710,165,107,0
20711,20711,166,107,0
20712,20712,167,107,0
20713,20713,168,107,0
20714,20714,169,107,0
20715,20715,170,107,0
20716,20716,171,107,0
20717,20717,172,107,0
20718,20718,173,107,0
20719,20719,174,107,0
20720,20720,175,107,0
20721,20721,176,107,0
20722,20722,177,107,0
20723,20723,178,107,0
20724,20724,179,107,0
20725,20725,180,107,0
20726,20726,181,107,0
20727,20727,182,107,0
20728,20728,183,107,0
20729,20729,184,107,0
20730,20730,185,107,0
20731,20731,186,107,0
20732,20732,187,107,0
20733,20733,188,107,0
20734,20734,189,107,0
20735,20735,190,107,0
20736,20736,191,107,0
20737,20737,0,108,0
20738,20738,1,108,0
20739,20739,2,108,0
20740,20740,3,108,0
20741,20741,4,108,0
20742,20742,5,108,0
20743,20743,6,108,0
20744,20744,7,108,0
20745,20745,8,108,0
20746,20746,9,108,0
20747,20747,10,108,0
20748,20748,11,108,0
20749,20749,12,108,0
20750,20750,13,108,0
20751,20751,14,108,0
20752,20752,15,108,0
20753,20753,16,108,0
20754,20754,17,108,0
20755,20755,18,108,0
20756,20756,19,108,0
20757,20757,20,108,0
20758,20758,21,108,0
20759,20759,22,108,0
20760,20760,23,108,0
20761,20761,24,108,0
20762,20762,25,108,0
20763,20763,26,108,0
20764,20764,27,108,0
20765,20765,28,108,5
20766,20766,29,108,0
20767,20767,30,108,0
20768,20768,31,108,0
20769,20769,32,108,0
20770,20770,33,108,2
20771,20771,34,108,0
20772,20772,35,108,0
20773,20773,36,108,0
20774,20774,37,108,0
20775,20775,38,108,0
20776,20776,39,108,0
20777,20777,40,108,0
20778,20778,41,108,0
20779,20779,42,108,0
20780,20780,43,108,0
20781,20781,44,108,0
20782,20782,45,108,0
20783,20783,46,108,3
20784,20784,47,108,0
20785,20785,48,108,3
20786,20786,49,108,0
20787,20787,50,108,0
20788,20788,51,108,0
20789,20789,52,108,0
20790,20790,53,108,0
20791,20791,54,108,4
20792,20792,55,108,0
20793,20793,56,108,0
20794,20794,57,108,0
20795,20795,58,108,0
20796,20796,59,108,0
20797,20797,60,108,0
20798,20798,61,108,0
20799,20799,62,108,0
20800,20800,63,108,0
20801,20801,64,108,0
20802,20802,65,108,0
20803,20803,66,108,0
20804,20804,67,108,0
20805,20805,68,108,0
20806,20806,69,108,1
20807,20807,70,108,0
20808,20808,71,108,6
20809,20809,72,108,2
20810,20810,73,108,0
20811,20811,74,108,0
20812,20812,75,108,0
20813,20813,76,108,0
20814,20814,77,108,0
20815,20815,78,108,0
20816,20816,79,108,0
20817,20817,80,108,0
20818,20818,81,108,1
20819,20819,82,108,0
20820,20820,83,108,1
20821,20821,84,108,0
20822,20822,85,108,0
20823,20823,86,108,0
20824,20824,87,108,0
20825,20825,88,108,0
20826,20826,89,108,0
20827,20827,90,108,3
20828,20828,91,108,0
20829,20829,92,108,2
20830,20830,93,108,0
20831,20831,94,108,0
20832,20832,95,108,0
20833,20833,96,108,0
20834,20834,97,108,0
20835,20835,98,108,0
20836,20836,99,108,0
20837,20837,100,108,0
20838,20838,101,108,0
20839,20839,102,108,0
20840,20840,103,108,0
20841,20841,104,108,0
20842,20842,105,108,0
20843,20843,106,108,0
20844,20844,107,108,0
20845,20845,108,108,0
20846,20846,109,108,0
20847,20847,110,108,0
20848,20848,111,108,0
20849,20849,112,108,0
20850,20850,113,108,0
20851,20851,114,108,0
20852,20852,115,108,0
20853,20853,116,108,0
20854,20854,117,108,0
20855,20855,118,108,0
20856,20856,119,108,0
20857,20857,120,108,0
20858,20858,121,108,0
20859,20859,122,108,0
20860,20860,123,108,0
20861,20861,124,108,0
20862,20862,125,108,0
20863,20863,126,108,0
20864,20864,127,108,0
20865,20865,128,108,0
20866,20866,129,108,0
20867,20867,130,108,0
20868,20868,131,108,0
20869,20869,132,108,0
20870,20870,133,108,0
20871,20871,134,108,0
20872,20872,135,108,0
20873,20873,136,108,0
20874,20874,137,108,0
20875,20875,138,108,0
20876,20876,139,108,0
20877,20877,140,108,0
20878,20878,141,108,0
20879,20879,142,108,0
20880,20880,143,108,0
20881,20881,144,108,0
20882,20882,145,108,0
20883,20883,146,108,0
20884,20884,147,108,0
20885,20885,148,108,0
20886,20886,149,108,0
20887,20887,150,108,0
20888,20888,151,108,0
20889,20889,152,108,0
20890,20890,153,108,0
20891,20891,154,108,0
20892,20892,155,108,0
20893,20893,156,108,0
20894,20894,157,108,0
20895,20895,158,108,0
20896,20896,159,108,0
20897,20897,160,108,0
20898,20898,161,108,0
20899,20899,162,108,0
20900,20900,163,108,0
20901,20901,164,108,0
20902,20902,165,108,0
20903,20903,166,108,0
20904,20904,167,108,0
20905,20905,168,108,0
20906,20906,169,108,0
20907,20907,170,108,0
20908,20908,171,108,0
20909,20909,172,108,0
20910,20910,173,108,0
20911,20911,174,108,0
20912,20912,175,108,0
20913,20913,176,108,0
20914,20914,177,108,0
20915,20915,178,108,0
20916,20916,179,108,0
20917,20917,180,108,0
20918,20918,181,108,0
20919,20919,182,108,0
20920,20920,183,108,0
20921,20921,184,108,0
20922,20922,185,108,0
20923,20923,186,108,0
20924,20924,187,108,0
20925,20925,188,108,0
20926,20926,189,108,0
20927,20927,190,108,0
20928,20928,191,108,0
20929,20929,0,109,0
20930,20930,1,109,0
20931,20931,2,109,0
20932,20932,3,109,0
20933,20933,4,109,0
20934,20934,5,109,0
20935,20935,6,109,0
20936,20936,7,109,0
20937,20937,8,109,0
20938,20938,9,109,0
20939,20939,10,109,0
20940,20940,11,109,0
20941,20941,12,109,0
20942,20942,13,109,0
20943,20943,14,109,0
20944,20944,15,109,0
20945,20945,16,109,0
20946,20946,17,109,0
20947,20947,18,109,0
20948,20948,19,109,0
20949,20949,20,109,0
20950,20950,21,109,0
20951,20951,22,109,0
20952,20952,23,109,0
20953,20953,24,109,0
20954,20954,25,109,0
20955,20955,26,109,0
20956,20956,27,109,0
20957,20957,28,109,9
20958,20958,29,109,0
20959,20959,30,109,0
20960,20960,31,109,0
20961,20961,32,109,0
20962,20962,33,109,0
20963,20963,34,109,0
20964,20964,35,109,0
20965,20965,36,109,0
20966,20966,37,109,0
20967,20967,38,109,0
20968,20968,39,109,0
20969,20969,40,109,0
20970,20970,41,109,0
20971,20971,42,109,2
20972,20972,43,109,7
20973,20973,44,109,0
20974,20974,45,109,0
20975,20975,46,109,2
20976,20976,47,109,0
20977,20977,48,109,2
20978,20978,49,109,0
20979,20979,50,109,0
20980,20980,51,109,0
20981,20981,52,109,0
20982,20982,53,109,0
20983,20983,54,109,2
20984,20984,55,109,0
20985,20985,56,109,0
20986,20986,57,109,0
20987,20987,58,109,0
20988,20988,59,109,0
20989,20989,60,109,0
20990,20990,61,109,0
20991,20991,62,109,0
20992,20992,63,109,0
20993,20993,64,109,0
20994,20994,65,109,0
20995,20995,66,109,0
20996,20996,67,109,0
20997,20997,68,109,0
20998,20998,69,109,0
20999,20999,70,109,0
21000,21000,71,109,1
21001,21001,72,109,2
21002,21002,73,109,0
21003,21003,74,109,0
21004,21004,75,109,0
21005,21005,76,109,0
21006,21006,77,109,0
21007,21007,78,109,0
21008,21008,79,109,0
21009,21009,80,109,0
21010,21010,81,109,0
21011,21011,82,109,0
21012,21012,83,109,0
21013,21013,84,109,0
21014,21014,85,109,0
21015,21015,86,109,0
21016,21016,87,109,0
21017,21017,88,109,0
21018,21018,89,109,0
21019,21019,90,109,2
21020,21020,91,109,0
21021,21021,92,109,1
21022,21022,93,109,0
21023,21023,94,109,0
21024,21024,95,109,0
21025,21025,96,109,0
21026,21026,97,109,0
21027,21027,98,109,0
21028,21028,99,109,0
21029,21029,100,109,0
21030,21030,101,109,0
21031,21031,102,109,0
21032,21032,103,109,0
21033,21033,104,109,0
21034,21034,105,109,0
21035,21035,106,109,0
21036,21036,107,109,0
21037,21037,108,109,0
21038,21038,109,109,0
21039,21039,110,109,0
21040,21040,111,109,0
21041,21041,112,109,0
21042,21042,113,109,0
21043,21043,114,109,0
21044,21044,115,109,0
21045,21045,116,109,0
21046,21046,117,109,0
21047,21047,118,109,0
21048,21048,119,109,2
21049,21049,120,109,0
21050,21050,121,109,0
21051,21051,122,109,0
21052,21052,123,109,0
21053,21053,124,109,0
21054,21054,125,109,0
21055,21055,126,109,0
21056,21056,127,109,0
21057,21057,128,109,0
21058,21058,129,109,0
21059,21059,130,109,0
21060,21060,131,109,0
21061,21061,132,109,0
21062,21062,133,109,0
21063,21063,134,109,0
21064,21064,135,109,0
21065,21065,136,109,0
21066,21066,137,109,0
21067,21067,138,109,0
21068,21068,139,109,0
21069,21069,140,109,0
21070,21070,141,109,0
21071,21071,142,109,0
21072,21072,143,109,0
21073,21073,144,109,0
21074,21074,145,109,0
21075,21075,146,109,0
21076,21076,147,109,0
21077,21077,148,109,0
21078,21078,149,109,0
21079,21079,150,109,0
21080,21080,151,109,0
21081,21081,152,109,0
21082,21082,153,109,0
21083,21083,154,109,0
21084,21084,155,109,0
21085,21085,156,109,0
21086,21086,157,109,0
21087,21087,158,109,0
21088,21088,159,109,0
21089,21089,160,109,0
